distance,fraction_intensity,n,norm_intensity,fraction_mode,sample,type
13,34.3226058758005,74480,0.000460829831844798,0.167103995784411,R.landeri,mirfp670
14,29.578469054185,98000,0.000301821112797806,0.109444984841165,R.landeri,mirfp670
15,17.4349411267974,94080,0.000185320377623271,0.067200023655487,R.landeri,mirfp670
16,11.1021570889845,98000,0.000113287317234535,0.041079726340205,R.landeri,mirfp670
17,7.29742754314498,105840,6.89477281098354e-05,0.025001508303592,R.landeri,mirfp670
18,4.27507290803232,101920,4.19453778260628e-05,0.0152100401385962,R.landeri,mirfp670
19,3.43157536289244,137200,2.50114822368254e-05,0.00906954874325918,R.landeri,mirfp670
20,1.94311516923425,129360,1.50209892488733e-05,0.00544684208935233,R.landeri,mirfp670
21,1.26682371956353,129360,9.79300958227834e-06,0.00355109612891743,R.landeri,mirfp670
22,0.904598216295837,133280,6.7872015028199e-06,0.00246114381695918,R.landeri,mirfp670
23,0.655943354201488,137200,4.78092823762018e-06,0.0017336382257777,R.landeri,mirfp670
24,0.550883715594778,168560,3.26817581629555e-06,0.00118509089492473,R.landeri,mirfp670
25,0.330439020803279,148960,2.21830706769119e-06,0.000804392314195579,R.landeri,mirfp670
26,0.246150418910706,160720,1.53154815151012e-06,0.000555362952153154,R.landeri,mirfp670
27,0.182942407769911,176400,1.03708847942126e-06,0.000376064258252355,R.landeri,mirfp670
28,0.115031723392956,168560,6.8243784642238e-07,0.000247462475584901,R.landeri,mirfp670
29,0.0856592994185384,180320,4.75040480360129e-07,0.000172256995841055,R.landeri,mirfp670
30,0.0561494869161106,192080,2.92323442920192e-07,0.000106000983438659,R.landeri,mirfp670
31,0.0498482491707157,199920,2.49340982246477e-07,9.04148810839762e-05,R.landeri,mirfp670
32,0.0371252234693818,203840,1.82129236015413e-07,6.60428665511991e-05,R.landeri,mirfp670
33,0.0315506824700995,199920,1.57816538966084e-07,5.72267080812173e-05,R.landeri,mirfp670
34,0.0292549645870854,207760,1.40811342833488e-07,5.10603620105241e-05,R.landeri,mirfp670
35,0.0192435759795784,203840,9.4405298172971e-08,3.42328153643386e-05,R.landeri,mirfp670
36,0.020169785010822,239120,8.43500544112661e-08,3.05866290824291e-05,R.landeri,mirfp670
37,0.00888661197451073,239120,3.71638172236146e-08,1.34761726075907e-05,R.landeri,mirfp670
38,0.00552548105470733,239120,2.31075654679965e-08,8.37915919439119e-06,R.landeri,mirfp670
39,0.00146533807114156,227360,6.44501262817364e-09,2.33706085983496e-06,R.landeri,mirfp670
40,0.000576597550583057,207760,2.77530588459307e-09,1.00636866537686e-06,R.landeri,mirfp670
41,0.000385450511069088,168560,2.28672586063769e-09,8.29202022461073e-07,R.landeri,mirfp670
42,3.08959433855564e-05,141120,2.18933839183365e-10,7.93887826087681e-08,R.landeri,mirfp670
43,0,137200,0,0,R.landeri,mirfp670
44,3.07715978152166e-05,113680,2.70686117304861e-10,9.81549558628482e-08,R.landeri,mirfp670
45,0,105840,0,0,R.landeri,mirfp670
46,1.53857989076083e-05,86240,1.78406759132749e-10,6.46930390914227e-08,R.landeri,mirfp670
47,0,74480,0,0,R.landeri,mirfp670
48,0,82320,0,0,R.landeri,mirfp670
49,0,54880,0,0,R.landeri,mirfp670
50,0,50960,0,0,R.landeri,mirfp670
51,0,43120,0,0,R.landeri,mirfp670
52,0,23520,0,0,R.landeri,mirfp670
53,0,35280,0,0,R.landeri,mirfp670
54,0,11760,0,0,R.landeri,mirfp670
55,0,11760,0,0,R.landeri,mirfp670
0,2.80873662918415,3920,0.000716514446220447,0.99871416381621,R.landeri,af488
1,5.62251677266368,7840,0.000717157751615265,0.999610835492341,R.landeri,af488
2,14.0617642712286,19600,0.000717436952613705,1,R.landeri,af488
3,14.0538531686078,19600,0.000717033324928969,0.999437403268307,R.landeri,af488
4,19.6191978460757,27440,0.000714985344244742,0.996582823954033,R.landeri,af488
5,22.3975434782419,31360,0.000714207381321489,0.995498459787372,R.landeri,af488
6,30.7561842081438,43120,0.000713269578110942,0.994191302124066,R.landeri,af488
7,36.0383111367946,50960,0.000707188209120773,0.985714781688349,R.landeri,af488
8,32.7217170568551,47040,0.000695614733351512,0.969583084363452,R.landeri,af488
9,39.7031958789469,58800,0.000675224419709981,0.941162031381378,R.landeri,af488
10,42.87804066489,66640,0.000643427981165816,0.896842543197328,R.landeri,af488
11,37.8650894924071,62720,0.000603716350325369,0.841490458675094,R.landeri,af488
12,49.5226870008315,90160,0.000549275587853055,0.765608163688783,R.landeri,af488
13,35.9475649148777,74480,0.00048264721958751,0.672738165812578,R.landeri,af488
14,40.342218574894,98000,0.000411655291580551,0.573786017127837,R.landeri,af488
15,31.5933436099362,94080,0.000335813601296091,0.468074023888348,R.landeri,af488
16,26.2068031778828,98000,0.000267416358957988,0.372738479644461,R.landeri,af488
17,22.4447070355344,105840,0.000212062613714422,0.295583622981579,R.landeri,af488
18,17.497682425293,101920,0.000171680557548008,0.239297065648147,R.landeri,af488
19,19.4864097854535,137200,0.000142029225841498,0.197967536135501,R.landeri,af488
20,15.7013425802029,129360,0.000121377107144426,0.169181565992991,R.landeri,af488
21,14.16658564136,129360,0.000109512876015461,0.152644599105877,R.landeri,af488
22,13.6352492615962,133280,0.000102305291578603,0.142598302479254,R.landeri,af488
23,13.4328929567947,137200,9.79073830670168e-05,0.136468274613301,R.landeri,af488
24,15.9911015486414,168560,9.48688986037105e-05,0.13223308091128,R.landeri,af488
25,13.7979560401102,148960,9.26285985506862e-05,0.129110437109811,R.landeri,af488
26,14.6663691487106,160720,9.12541634439433e-05,0.127194679771503,R.landeri,af488
27,15.7164025285979,176400,8.90952524296934e-05,0.12418548013886,R.landeri,af488
28,14.6566979193882,168560,8.69524081596357e-05,0.121198675148887,R.landeri,af488
29,15.6754979142549,180320,8.69315545377936e-05,0.121169608313444,R.landeri,af488
30,15.8838976184967,192080,8.26941775223692e-05,0.1152633373861,R.landeri,af488
31,17.2195823570082,199920,8.61323647309332e-05,0.120055657040166,R.landeri,af488
32,17.0348093799019,203840,8.35695122640401e-05,0.116483423330213,R.landeri,af488
33,16.9229727057569,199920,8.46487230179919e-05,0.117987681997152,R.landeri,af488
34,17.3429807788196,207760,8.34760337833059e-05,0.116353128284225,R.landeri,af488
35,17.2787181541948,203840,8.47660819966385e-05,0.118151262891918,R.landeri,af488
36,19.7734166666057,239120,8.26924417305356e-05,0.115260917951435,R.landeri,af488
37,19.8230308860633,239120,8.28999284295051e-05,0.115550123432437,R.landeri,af488
38,19.5201888472568,239120,8.16334428205787e-05,0.113784831577435,R.landeri,af488
39,18.7009329375133,227360,8.22525199573948e-05,0.114647732679143,R.landeri,af488
40,17.3341015105073,207760,8.3433295680147e-05,0.116293557749137,R.landeri,af488
41,13.9857830881675,168560,8.29721350745579e-05,0.115650768715329,R.landeri,af488
42,11.4340202162567,141120,8.10233858861726e-05,0.112934503291188,R.landeri,af488
43,11.3463629136494,137200,8.26994381461329e-05,0.115270669910226,R.landeri,af488
44,9.24751851269491,113680,8.13469256922494e-05,0.113385469476995,R.landeri,af488
45,8.74803611336463,105840,8.26534024316386e-05,0.115206502997264,R.landeri,af488
46,7.25576912678206,86240,8.41346141788272e-05,0.117271091030808,R.landeri,af488
47,6.16237247524505,74480,8.27386207739668e-05,0.115325284643536,R.landeri,af488
48,6.71135357632853,82320,8.15276187600647e-05,0.113637328636405,R.landeri,af488
49,4.5036124753374,54880,8.20629095360314e-05,0.11438344406023,R.landeri,af488
50,4.29390925345375,50960,8.426038566432e-05,0.117446397704146,R.landeri,af488
51,3.6214120425893,43120,8.39845093364865e-05,0.117061867290946,R.landeri,af488
52,1.96600943724632,23520,8.35888366176157e-05,0.116510358594009,R.landeri,af488
53,2.88578940154282,35280,8.17967517444111e-05,0.114012459835552,R.landeri,af488
54,1.00356947864933,11760,8.53375407014736e-05,0.118947791008784,R.landeri,af488
55,0.99218737821403,11760,8.43696750181999e-05,0.117598730746767,R.landeri,af488
0,2223,5240,0.424236641221374,1,NULL,brightfield
1,4314,10480,0.411641221374046,0.970310391363023,NULL,brightfield
2,10797,26200,0.412099236641221,0.971390013495277,NULL,brightfield
3,10833,26200,0.413473282442748,0.974628879892038,NULL,brightfield
4,15114,36680,0.412050163576881,0.971274339695392,NULL,brightfield
5,17166,41920,0.40949427480916,0.965249662618084,NULL,brightfield
6,23612,57640,0.409646079111728,0.965607491923281,NULL,brightfield
7,27956,68120,0.410393423370523,0.967369113118101,NULL,brightfield
8,25726,62880,0.409128498727735,0.964387464387464,NULL,brightfield
9,31636,78600,0.402493638676845,0.948747938221622,NULL,brightfield
10,34709,89080,0.389638527166592,0.918446190892011,NULL,brightfield
11,31146,83840,0.371493320610687,0.875674763832659,NULL,brightfield
12,42195,120520,0.350107865914371,0.825265504899372,NULL,brightfield
13,32270,99560,0.324126155082362,0.764022065961124,NULL,brightfield
14,37422,131000,0.285664122137405,0.67336032388664,NULL,brightfield
15,30523,125760,0.242708333333333,0.572106012895487,NULL,brightfield
16,25034,131000,0.191099236641221,0.450454340980657,NULL,brightfield
17,20081,141480,0.141935255866554,0.33456623515103,NULL,brightfield
18,13654,136240,0.100220199647681,0.236236547977439,NULL,brightfield
19,12233,183400,0.066701199563795,0.157226399331662,NULL,brightfield
20,6989,172920,0.0404175341198242,0.0952712005343584,NULL,brightfield
21,4472,172920,0.0258616701364793,0.0609604820131136,NULL,brightfield
22,2963,178160,0.0166311180960934,0.0392024556111243,NULL,brightfield
23,1985,183400,0.0108233369683751,0.0255124991967097,NULL,brightfield
24,1847,225320,0.00819723060536126,0.0193223069600059,NULL,brightfield
25,1155,199120,0.00580052229811169,0.0136728460828184,NULL,brightfield
26,1095,214840,0.00509681623533793,0.0120140877522136,NULL,brightfield
27,991,235800,0.00420271416454623,0.00990653271355026,NULL,brightfield
28,655,225320,0.00290697674418605,0.0068522528742847,NULL,brightfield
29,586,241040,0.00243113176236309,0.00573060298460756,NULL,brightfield
30,464,256760,0.00180713506776757,0.00425973358304185,NULL,brightfield
31,358,267240,0.00133961981739261,0.00315771832799697,NULL,brightfield
32,286,272480,0.00104961832061069,0.00247413405308142,NULL,brightfield
33,203,267240,0.000759616823828768,0.00179054977816588,NULL,brightfield
34,184,277720,0.000662537807864036,0.00156171754980097,NULL,brightfield
35,134,272480,0.000491779213153259,0.00115920966123395,NULL,brightfield
36,130,319640,0.000406707545989238,0.000958680855143323,NULL,brightfield
37,679,319640,0.00212426479789763,0.00500726385109474,NULL,brightfield
38,56,319640,0.000175197096733826,0.000412970214523277,NULL,brightfield
39,25,303920,8.22584890760726e-05,0.000193897653062807,NULL,brightfield
40,13,277720,4.68097364251764e-05,0.00011033873993159,NULL,brightfield
41,21,225320,9.32007811113084e-05,0.000219690550167906,NULL,brightfield
42,8,188640,4.24088210347752e-05,9.9965012245714e-05,NULL,brightfield
43,11,183400,5.99781897491821e-05,0.00014137908874751,NULL,brightfield
44,620,151960,0.0040800210581732,0.00961732359191524,NULL,brightfield
45,6,141480,4.24088210347752e-05,9.9965012245714e-05,NULL,brightfield
46,323,115280,0.00280187369882026,0.0066045066045066,NULL,brightfield
47,1,99560,1.00441944556047e-05,2.36759239529323e-05,NULL,brightfield
48,3,110040,2.72628135223555e-05,6.4263222157959e-05,NULL,brightfield
49,1,73360,1.36314067611778e-05,3.21316110789795e-05,NULL,brightfield
50,1,68120,1.46799765120376e-05,3.46032734696702e-05,NULL,brightfield
51,0,57640,0,0,NULL,brightfield
52,0,31440,0,0,NULL,brightfield
53,0,47160,0,0,NULL,brightfield
54,0,15720,0,0,NULL,brightfield
55,0,15720,0,0,NULL,brightfield
0,15.0814430154453,5240,0.00287813798004681,1,NULL,mirfp670
1,29.9261677980262,10480,0.00285555036240708,0.992152003206127,NULL,mirfp670
2,73.4432740534975,26200,0.00280317839898845,0.973955529033691,NULL,mirfp670
3,71.3330145492634,26200,0.00272263414310166,0.945970680341521,NULL,mirfp670
4,96.0996367619872,36680,0.00261994647660816,0.910292173193706,NULL,mirfp670
5,104.281919526417,41920,0.00248764121007673,0.864323123951226,NULL,mirfp670
6,133.002620815677,57640,0.00230747086772514,0.801723504474796,NULL,mirfp670
7,141.167015583647,68120,0.00207232847304239,0.720024018100994,NULL,mirfp670
8,113.948246222351,62880,0.00181215404297632,0.629627229667024,NULL,mirfp670
9,120.370643558023,78600,0.00153143312414788,0.532091628255769,NULL,mirfp670
10,109.008106161984,89080,0.00122371021735501,0.425174270948296,NULL,mirfp670
11,78.7007602892476,83840,0.000938701816427094,0.326148997349955,NULL,mirfp670
12,80.92627404693,120520,0.000671475888208845,0.233302188034058,NULL,mirfp670
13,44.6127153178401,99560,0.000448098787844919,0.155690516212718,NULL,mirfp670
14,38.0782456539737,131000,0.000290673630946364,0.100993639971923,NULL,mirfp670
15,22.0799644357219,125760,0.000175572236289137,0.0610020219691765,NULL,mirfp670
16,13.7701045865069,131000,0.000105115302187076,0.0365219815435555,NULL,mirfp670
17,8.82132923833136,141480,6.23503621595375e-05,0.0216634374695696,NULL,mirfp670
18,5.01538185683275,136240,3.68128439286021e-05,0.0127905069818798,NULL,mirfp670
19,3.90769037352678,183400,2.13069267913129e-05,0.00740302478165634,NULL,mirfp670
20,2.08592488926544,172920,1.20629475437511e-05,0.00419123323043564,NULL,mirfp670
21,1.26747045963791,172920,7.3298083485884e-06,0.00254671888540562,NULL,mirfp670
22,0.848310074564446,178160,4.76150692952653e-06,0.00165437062522245,NULL,mirfp670
23,0.585892444416785,183400,3.19461529125837e-06,0.00110995904762231,NULL,mirfp670
24,0.484599665860905,225320,2.15071749450073e-06,0.00074726003736129,NULL,mirfp670
25,0.298997599122117,199120,1.50159501367074e-06,0.000521724470501693,NULL,mirfp670
26,0.230329241124923,214840,1.07209663528636e-06,0.000372496608126107,NULL,mirfp670
27,0.174998261192761,235800,7.42146994032065e-07,0.000257856641751412,NULL,mirfp670
28,0.107674482386948,225320,4.77873612581875e-07,0.000166035685535168,NULL,mirfp670
29,0.0747929418011034,241040,3.10292655995285e-07,0.000107810208595433,NULL,mirfp670
30,0.0483013198111157,256760,1.881185535563e-07,6.53612004915902e-05,NULL,mirfp670
31,0.0404121689693081,267240,1.51220509539396e-07,5.25410910066709e-05,NULL,mirfp670
32,0.0303643515234874,272480,1.11436991792012e-07,3.87184327383079e-05,NULL,mirfp670
33,0.0263244540692689,267240,9.85049171878046e-08,3.42252240409274e-05,NULL,mirfp670
34,0.0243173922099651,277720,8.75608246073926e-08,3.04227334528168e-05,NULL,mirfp670
35,0.0203949094390384,272480,7.48491978825541e-08,2.60061186786245e-05,NULL,mirfp670
36,0.0241342346407891,319640,7.55044257314139e-08,2.62337755364271e-05,NULL,mirfp670
37,0.0182871355046901,319640,5.72116615714245e-08,1.98780120925592e-05,NULL,mirfp670
38,0.0151258654754111,319640,4.73215663728292e-08,1.64417295838122e-05,NULL,mirfp670
39,0.00868186462774391,303920,2.85662826656486e-08,9.92526517619698e-06,NULL,mirfp670
40,0.00549663507275994,277720,1.97920029985595e-08,6.87666926873241e-06,NULL,mirfp670
41,0.00254395546316197,225320,1.12904112513846e-08,3.92281792244059e-06,NULL,mirfp670
42,0.00142348754448399,188640,7.54605356490663e-09,2.62185260651885e-06,NULL,mirfp670
43,0.000507381699023995,183400,2.76653052902942e-09,9.612223417393e-07,NULL,mirfp670
44,0.000105704520629999,151960,6.95607532442741e-10,2.41686652017784e-07,NULL,mirfp670
45,3.52348402099996e-05,141480,2.4904467210913e-10,8.65297889940213e-08,NULL,mirfp670
46,0,115280,0,0,NULL,mirfp670
47,0,99560,0,0,NULL,mirfp670
48,0,110040,0,0,NULL,mirfp670
49,0,73360,0,0,NULL,mirfp670
50,0,68120,0,0,NULL,mirfp670
51,0,57640,0,0,NULL,mirfp670
52,0,31440,0,0,NULL,mirfp670
53,0,47160,0,0,NULL,mirfp670
54,0,15720,0,0,NULL,mirfp670
55,0,15720,0,0,NULL,mirfp670
0,5.17756494285784,5240,0.00098808491275913,1,NULL,af488
1,10.2736494568603,10480,0.000980310062677506,0.992131394800966,NULL,af488
2,25.292078197944,26200,0.000965346496104733,0.976987386042661,NULL,af488
3,24.7684791493848,26200,0.000945361799594839,0.956761698703616,NULL,af488
4,33.765362097344,36680,0.000920538770374701,0.931639334320152,NULL,af488
5,37.3803678441348,41920,0.000891707248190238,0.902460139483593,NULL,af488
6,49.2039467710598,57640,0.000853642379789379,0.863936255645951,NULL,af488
7,54.9260653543357,68120,0.000806313349300289,0.816036495333927,NULL,af488
8,47.4099715431801,62880,0.000753975374414442,0.763067388924137,NULL,af488
9,54.8276451874962,78600,0.000697552737754405,0.705964364749339,NULL,af488
10,56.3850102924866,89080,0.000632970479260065,0.64060332374933,NULL,af488
11,47.5875616124853,83840,0.000567599732973345,0.574444286765172,NULL,af488
12,59.698136060979,120520,0.000495338002497336,0.501311168808513,NULL,af488
13,41.8092446680174,99560,0.000419940183487519,0.425004144952358,NULL,af488
14,45.8798097256453,131000,0.000350227555157598,0.354450868174499,NULL,af488
15,35.7090967435374,125760,0.000283946379958154,0.287370423626105,NULL,af488
16,30.0290583723152,131000,0.00022922945322378,0.231993678138126,NULL,af488
17,26.2983697750051,141480,0.000185880476215756,0.188121965850792,NULL,af488
18,20.8535170505205,136240,0.000153064570247508,0.154910340468706,NULL,af488
19,23.579364934467,183400,0.000128567965836788,0.130118337175876,NULL,af488
20,19.3710508187803,172920,0.000112023194649435,0.113374056422561,NULL,af488
21,17.7853557739047,172920,0.000102853086825727,0.104093368391305,NULL,af488
22,17.4005379570529,178160,9.76680397230181e-05,0.0988457960058208,NULL,af488
23,17.3365491813155,183400,9.45286214902696e-05,0.0956685202553167,NULL,af488
24,20.8259979015624,225320,9.24285367546705e-05,0.093543111084019,NULL,af488
25,18.1037319788886,199120,9.09187021840528e-05,0.0920150697678111,NULL,af488
26,19.3306436950061,214840,8.99769302504474e-05,0.0910619412244599,NULL,af488
27,20.7883888780107,235800,8.8161106352887e-05,0.089224220726846,NULL,af488
28,19.4364189178968,225320,8.62614011978375e-05,0.087301607467076,NULL,af488
29,20.781571173036,241040,8.62162760248753e-05,0.0872559381400986,NULL,af488
30,21.0959708858369,256760,8.21622171905159e-05,0.08315299234869,NULL,af488
31,22.8596582691991,267240,8.55398079224632e-05,0.0865713126654285,NULL,af488
32,22.6397719825022,272480,8.30878302352548e-05,0.0840897671468743,NULL,af488
33,22.5059574444368,267240,8.42162754244754e-05,0.085231819995419,NULL,af488
34,23.0773378120483,277720,8.309570002898e-05,0.0840977318406203,NULL,af488
35,23.0314956601148,272480,8.45254538318953e-05,0.0855447267136853,NULL,af488
36,26.3651767399853,319640,8.24839717807074e-05,0.0834786269030048,NULL,af488
37,26.4362739473479,319640,8.27064007863467e-05,0.0837037381285352,NULL,af488
38,26.0451117202814,319640,8.14826420982398e-05,0.0824652224176843,NULL,af488
39,24.9896374464952,303920,8.22243927563016e-05,0.0832159176752311,NULL,af488
40,23.1700282208268,277720,8.34294549216002e-05,0.084435511406233,NULL,af488
41,18.6868165436345,225320,8.2934566588117e-05,0.0839346553288931,NULL,af488
42,15.2521431074339,188640,8.08531759299932e-05,0.0818281656626237,NULL,af488
43,15.1475283962766,183400,8.25928483984549e-05,0.083588816438683,NULL,af488
44,12.3562000207571,151960,8.13121875543376e-05,0.082292712401894,NULL,af488
45,11.7151134434077,141480,8.28040249039278e-05,0.0838025394727522,NULL,af488
46,9.69487198995073,115280,8.409847319527e-05,0.0851125972164005,NULL,af488
47,8.22341158515871,99560,8.25975450498062e-05,0.0835935697258657,NULL,af488
48,8.96144072465267,110040,8.1438029122616e-05,0.0824200714645145,NULL,af488
49,6.01670823735822,73360,8.20161973467588e-05,0.0830052116854377,NULL,af488
50,5.72791357411457,68120,8.40856367309831e-05,0.0850996059601621,NULL,af488
51,4.83063989438806,57640,8.38070765854973e-05,0.084817686722363,NULL,af488
52,2.62671981691972,31440,8.35470679681845e-05,0.0845545427213209,NULL,af488
53,3.86197579700781,47160,8.18909202079688e-05,0.0828784238586302,NULL,af488
54,1.34074875727179,15720,8.52893611496053e-05,0.0863178458129101,NULL,af488
55,1.32680192689095,15720,8.44021581991697e-05,0.0854199442874651,NULL,af488
0,1577,4200,0.37547619047619,1,R.ferrumequinum,brightfield
1,3123,8400,0.371785714285714,0.990171211160431,R.ferrumequinum,brightfield
2,7749,21000,0.369,0.982752060875079,R.ferrumequinum,brightfield
3,7681,21000,0.365761904761905,0.974128091312619,R.ferrumequinum,brightfield
4,10881,29400,0.370102040816327,0.985687109339614,R.ferrumequinum,brightfield
5,12292,33600,0.365833333333333,0.97431832593532,R.ferrumequinum,brightfield
6,16687,46200,0.361190476190476,0.961953075459734,R.ferrumequinum,brightfield
7,19878,54600,0.364065934065934,0.969611238476172,R.ferrumequinum,brightfield
8,18762,50400,0.372261904761905,0.99143944197844,R.ferrumequinum,brightfield
9,23450,63000,0.372222222222222,0.991333756076939,R.ferrumequinum,brightfield
10,25601,71400,0.358557422969188,0.954940505054273,R.ferrumequinum,brightfield
11,23147,67200,0.344449404761905,0.917366835764109,R.ferrumequinum,brightfield
12,31693,96600,0.328084886128364,0.873783463372943,R.ferrumequinum,brightfield
13,24052,79800,0.30140350877193,0.802723358809198,R.ferrumequinum,brightfield
14,27155,105000,0.258619047619048,0.688776157260621,R.ferrumequinum,brightfield
15,21478,100800,0.213075396825397,0.567480448108222,R.ferrumequinum,brightfield
16,17637,105000,0.167971428571429,0.447355738744452,R.ferrumequinum,brightfield
17,14609,113400,0.128827160493827,0.34310340778318,R.ferrumequinum,brightfield
18,9922,109200,0.0908608058608059,0.241988195697771,R.ferrumequinum,brightfield
19,8907,147000,0.0605918367346939,0.161373312800072,R.ferrumequinum,brightfield
20,5154,138600,0.0371861471861472,0.0990372975154205,R.ferrumequinum,brightfield
21,3439,138600,0.0248124098124098,0.0660825118656444,R.ferrumequinum,brightfield
22,2653,142800,0.018578431372549,0.0494796523555522,R.ferrumequinum,brightfield
23,2119,147000,0.0144149659863946,0.0383911586194402,R.ferrumequinum,brightfield
24,2234,180600,0.0123698781838317,0.0329445075282771,R.ferrumequinum,brightfield
25,1618,159600,0.0101378446115288,0.0269999666255048,R.ferrumequinum,brightfield
26,1510,172200,0.00876887340301974,0.0233540065267488,R.ferrumequinum,brightfield
27,1243,189000,0.00657671957671958,0.0175156767420559,R.ferrumequinum,brightfield
28,1049,180600,0.00580841638981174,0.0154694666057129,R.ferrumequinum,brightfield
29,939,193200,0.00486024844720497,0.0129442254142428,R.ferrumequinum,brightfield
30,752,205800,0.00365403304178814,0.00973173035859873,R.ferrumequinum,brightfield
31,796,214200,0.00371615312791783,0.00989717383465752,R.ferrumequinum,brightfield
32,531,218400,0.00243131868131868,0.00647529388810302,R.ferrumequinum,brightfield
33,876,214200,0.00408963585434174,0.0108918646723115,R.ferrumequinum,brightfield
34,481,222600,0.00216082659478886,0.00575489644775727,R.ferrumequinum,brightfield
35,736,218400,0.00336996336996337,0.00897517194283206,R.ferrumequinum,brightfield
36,458,256200,0.00178766588602654,0.00476106323482021,R.ferrumequinum,brightfield
37,599,256200,0.00233801717408275,0.00622680540973211,R.ferrumequinum,brightfield
38,433,256200,0.00169008587041374,0.00450117987047413,R.ferrumequinum,brightfield
39,328,243600,0.00134646962233169,0.00358603196816303,R.ferrumequinum,brightfield
40,246,222600,0.00110512129380054,0.00294325265311494,R.ferrumequinum,brightfield
41,108,180600,0.000598006644518272,0.00159266195749952,R.ferrumequinum,brightfield
42,70,151200,0.000462962962962963,0.0012330021841753,R.ferrumequinum,brightfield
43,446,147000,0.00303401360544218,0.00808044206902799,R.ferrumequinum,brightfield
44,644,121800,0.00528735632183908,0.0140817352896158,R.ferrumequinum,brightfield
45,220,113400,0.00194003527336861,0.00516686629559172,R.ferrumequinum,brightfield
46,552,92400,0.00597402597402597,0.015910532080475,R.ferrumequinum,brightfield
47,5,79800,6.265664160401e-05,0.0001668724760538,R.ferrumequinum,brightfield
48,3,88200,3.40136054421769e-05,9.05879155720627e-05,R.ferrumequinum,brightfield
49,104,58800,0.0017687074829932,0.00471057160974726,R.ferrumequinum,brightfield
50,0,54600,0,0,R.ferrumequinum,brightfield
51,0,46200,0,0,R.ferrumequinum,brightfield
52,51,25200,0.00202380952380952,0.00538998097653773,R.ferrumequinum,brightfield
53,0,37800,0,0,R.ferrumequinum,brightfield
54,0,12600,0,0,R.ferrumequinum,brightfield
55,0,12600,0,0,R.ferrumequinum,brightfield
0,3.90117503766101,4200,0.000928851199443097,1,R.ferrumequinum,mirfp670
1,7.74280674365162,8400,0.000921762707577574,0.992368538825408,R.ferrumequinum,mirfp670
2,19.0175376519125,21000,0.000905597031043452,0.974964592376489,R.ferrumequinum,mirfp670
3,18.5111245201938,21000,0.000881482120009228,0.949002510345823,R.ferrumequinum,mirfp670
4,24.9974052506464,29400,0.000850251879273687,0.91538007356126,R.ferrumequinum,mirfp670
5,27.2380618416418,33600,0.000810656602429815,0.872751849721304,R.ferrumequinum,mirfp670
6,34.9916336073297,46200,0.000757394666825318,0.815410118735296,R.ferrumequinum,mirfp670
7,37.6839997124607,54600,0.000690183144916863,0.743050281176006,R.ferrumequinum,mirfp670
8,31.1326926472155,50400,0.000617712155698721,0.665028107913385,R.ferrumequinum,mirfp670
9,34.139726714162,63000,0.000541900424034317,0.583409295653835,R.ferrumequinum,mirfp670
10,32.7924535684244,71400,0.000459278061182415,0.494458166666287,R.ferrumequinum,mirfp670
11,25.6503274616675,67200,0.00038170130151291,0.410939127539226,R.ferrumequinum,mirfp670
12,29.7542409695885,96600,0.000308014916869446,0.331608461133624,R.ferrumequinum,mirfp670
13,19.5680984215419,79800,0.000245214265934109,0.263997361559236,R.ferrumequinum,mirfp670
14,20.9858701787482,105000,0.000199865430273793,0.215174863738803,R.ferrumequinum,mirfp670
15,16.7613945948314,100800,0.000166283676536026,0.179020791097351,R.ferrumequinum,mirfp670
16,15.2214293319392,105000,0.000144965993637517,0.156070201259828,R.ferrumequinum,mirfp670
17,14.9406027440398,113400,0.000131751346949204,0.141843329726222,R.ferrumequinum,mirfp670
18,13.5043114695103,109200,0.000123665855947896,0.133138500571503,R.ferrumequinum,mirfp670
19,17.4435319818469,147000,0.000118663482869707,0.127752952185294,R.ferrumequinum,mirfp670
20,16.0178350471244,138600,0.000115568795433798,0.124421215694277,R.ferrumequinum,mirfp670
21,15.8049067568616,138600,0.000114032516283273,0.122767259547754,R.ferrumequinum,mirfp670
22,16.1688187166315,142800,0.00011322702182515,0.121900065255917,R.ferrumequinum,mirfp670
23,16.5726880758672,147000,0.000112739374665764,0.121375064954815,R.ferrumequinum,mirfp670
24,20.3081139915776,180600,0.000112448028746277,0.121061402314705,R.ferrumequinum,mirfp670
25,17.9061614197088,159600,0.000112193993857825,0.120787908682351,R.ferrumequinum,mirfp670
26,19.3148345349617,172200,0.00011216512505785,0.120756828569635,R.ferrumequinum,mirfp670
27,21.1770811626316,189000,0.000112048048479532,0.120630784076838,R.ferrumequinum,mirfp670
28,20.2082118793753,180600,0.000111894860904625,0.120465862531817,R.ferrumequinum,mirfp670
29,21.6256004247511,193200,0.000111933749610513,0.120507730062279,R.ferrumequinum,mirfp670
30,22.9536422269684,205800,0.000111533732881285,0.12007707256895,R.ferrumequinum,mirfp670
31,23.9520795923834,214200,0.000111821099871071,0.12038645149849,R.ferrumequinum,mirfp670
32,24.3810665700322,218400,0.000111634920192455,0.120186010697286,R.ferrumequinum,mirfp670
33,23.9716850463133,214200,0.000111912628600902,0.120484991210649,R.ferrumequinum,mirfp670
34,24.8020640196954,222600,0.000111419874302315,0.119954492570089,R.ferrumequinum,mirfp670
35,24.4321811622837,218400,0.000111868961365768,0.12043797912178,R.ferrumequinum,mirfp670
